easting,northing,name,elevation
613788.2673267326,3348253.4356435644,gauge_144,0
613788.2673267326,3348459.3564356435,gauge_145,0
613788.2673267326,3348665.2772277226,gauge_146,0
613788.2673267326,3348871.198019802,gauge_147,0
613788.2673267326,3349077.118811881,gauge_148,0
613788.2673267326,3349283.0396039602,gauge_149,0
613788.2673267326,3349488.9603960398,gauge_150,0
613788.2673267326,3349694.881188119,gauge_151,0
613788.2673267326,3349900.801980198,gauge_152,0
613788.2673267326,3350106.7227722774,gauge_153,0
613788.2673267326,3350312.6435643565,gauge_154,0
613788.2673267326,3350518.5643564356,gauge_155,0
613788.2673267326,3350724.4851485146,gauge_156,0
613788.2673267326,3350930.405940594,gauge_157,0
613788.2673267326,3351136.326732673,gauge_158,0
613788.2673267326,3351342.2475247523,gauge_159,0
613788.2673267326,3351548.168316832,gauge_160,0
613788.2673267326,3351754.089108911,gauge_161,0
613788.2673267326,3351960.00990099,gauge_162,0
613788.2673267326,3352165.9306930695,gauge_163,0
613788.2673267326,3352371.8514851485,gauge_164,0
613788.2673267326,3352577.7722772276,gauge_165,0
613788.2673267326,3352783.693069307,gauge_166,0
613788.2673267326,3352989.613861386,gauge_167,0
613788.2673267326,3353195.5346534653,gauge_168,0
613788.2673267326,3353401.4554455443,gauge_169,0
613788.2673267326,3353607.376237624,gauge_170,0
613788.2673267326,3353813.297029703,gauge_171,0
613788.2673267326,3354019.217821782,gauge_172,0
613788.2673267326,3354225.1386138615,gauge_173,0
613788.2673267326,3354431.0594059406,gauge_174,0
613788.2673267326,3354636.9801980196,gauge_175,0
613788.2673267326,3354842.900990099,gauge_176,0
613788.2673267326,3355048.8217821782,gauge_177,0
613788.2673267326,3355254.7425742573,gauge_178,0
613788.2673267326,3355460.663366337,gauge_179,0
613788.2673267326,3355666.584158416,gauge_180,0
613788.2673267326,3355872.504950495,gauge_181,0
613788.2673267326,3356078.425742574,gauge_182,0
613788.2673267326,3356284.3465346536,gauge_183,0
613788.2673267326,3356490.2673267326,gauge_184,0
613788.2673267326,3356696.1881188117,gauge_185,0
613788.2673267326,3356902.108910891,gauge_186,0
613788.2673267326,3357108.0297029703,gauge_187,0
613788.2673267326,3357313.9504950494,gauge_188,0
613788.2673267326,3357519.871287129,gauge_189,0
613788.2673267326,3357725.792079208,gauge_190,0
613788.2673267326,3357931.712871287,gauge_191,0
613788.2673267326,3358137.6336633665,gauge_192,0
613788.2673267326,3358343.5544554456,gauge_193,0
613788.2673267326,3358549.4752475247,gauge_194,0
613788.2673267326,3358755.3960396037,gauge_195,0
613788.2673267326,3358961.3168316833,gauge_196,0
613788.2673267326,3359167.2376237623,gauge_197,0
613788.2673267326,3359373.1584158414,gauge_198,0
613788.2673267326,3359579.079207921,gauge_199,0
614004.9009900991,3339192.920792079,gauge_20,0
614004.9009900991,3339398.8415841586,gauge_21,0
614004.9009900991,3339604.7623762377,gauge_22,0
614004.9009900991,3339810.6831683167,gauge_23,0
614004.9009900991,3340016.6039603963,gauge_24,0
614004.9009900991,3340222.5247524753,gauge_25,0
614004.9009900991,3340428.4455445544,gauge_26,0
614004.9009900991,3340634.3663366335,gauge_27,0
614004.9009900991,3340840.287128713,gauge_28,0
614004.9009900991,3341046.207920792,gauge_29,0
614004.9009900991,3341252.128712871,gauge_210,0
614004.9009900991,3341458.0495049506,gauge_211,0
614004.9009900991,3341663.9702970297,gauge_212,0
614004.9009900991,3341869.891089109,gauge_213,0
614004.9009900991,3342075.8118811883,gauge_214,0
614004.9009900991,3342281.7326732674,gauge_215,0
614004.9009900991,3342487.6534653464,gauge_216,0
614004.9009900991,3342693.574257426,gauge_217,0
614004.9009900991,3342899.495049505,gauge_218,0
614004.9009900991,3343105.415841584,gauge_219,0
614004.9009900991,3343311.336633663,gauge_220,0
614004.9009900991,3343517.2574257427,gauge_221,0
614004.9009900991,3343723.1782178218,gauge_222,0
614004.9009900991,3343929.099009901,gauge_223,0
614004.9009900991,3344135.0198019804,gauge_224,0
614004.9009900991,3344340.9405940594,gauge_225,0
614004.9009900991,3344546.8613861385,gauge_226,0
614004.9009900991,3344752.782178218,gauge_227,0
614004.9009900991,3344958.702970297,gauge_228,0
614004.9009900991,3345164.623762376,gauge_229,0
614004.9009900991,3345370.5445544557,gauge_230,0
614004.9009900991,3345576.4653465347,gauge_231,0
614004.9009900991,3345782.386138614,gauge_232,0
614004.9009900991,3345988.306930693,gauge_233,0
614004.9009900991,3346194.2277227724,gauge_234,0
614004.9009900991,3346400.1485148515,gauge_235,0
614004.9009900991,3346606.0693069305,gauge_236,0
614004.9009900991,3346811.99009901,gauge_237,0
614004.9009900991,3347017.910891089,gauge_238,0
614004.9009900991,3347223.831683168,gauge_239,0
614004.9009900991,3347429.7524752477,gauge_240,0
614004.9009900991,3347635.673267327,gauge_241,0
614004.9009900991,3347841.594059406,gauge_242,0
614004.9009900991,3348047.5148514854,gauge_243,0
614004.9009900991,3348253.4356435644,gauge_244,0
